capacidad_mochila,5000000,,
id,valor,peso
2109,261,161
2110,764,664
2111,393,293
2112,178,78
2113,347,247
2114,165,65
2115,1074,974
2116,538,438
2117,664,564
2118,120,20
2119,740,640
2120,1050,950
2121,785,685
2122,184,84
2123,511,411
2124,751,651
2125,404,304
2126,592,492
2127,126,26
2128,845,745
2129,192,92
2130,204,104
2131,891,791
2132,389,289
2133,984,884
2134,315,215
2135,259,159
2136,403,303
2137,808,708
2138,154,54
2139,862,762
2140,250,150
2141,700,600
2142,701,601
2143,112,12
2144,491,391
2145,499,399
2146,786,686
2147,381,281
2148,971,871
2149,385,285
2150,207,107
2151,709,609
2152,612,512
2153,943,843
2154,157,57
2155,678,578
2156,917,817
2157,594,494
2158,1063,963
2159,102,2
2160,318,218
2161,427,327
2162,662,562
2163,1059,959
2164,636,536
2165,504,404
2166,922,822
2167,533,433
2168,217,117
2169,1091,991
2170,1038,938
2171,270,170
2172,101,1
2173,558,458
2174,115,15
2175,982,882
2176,592,492
2177,362,262
2178,954,854
2179,436,336
2180,579,479
2181,146,46
2182,337,237
2183,538,438
2184,764,664
2185,276,176
2186,924,824
2187,725,625
2188,296,196
2189,578,478
2190,585,485
2191,947,847
2192,405,305
2193,644,544
2194,606,506
2195,699,599
2196,367,267
2197,757,657
2198,396,296
2199,423,323
2200,710,610
2201,444,344
2202,931,831
2203,686,586
2204,768,668
2205,183,83
2206,605,505
2207,924,824
2208,938,838
2209,480,380
2210,396,296
2211,725,625
2212,812,712
2213,355,255
2214,563,463
2215,647,547
2216,594,494
2217,155,55
2218,392,292
2219,577,477
2220,180,80
2221,1060,960
2222,426,326
2223,861,761
2224,145,45
2225,962,862
2226,267,167
2227,109,9
2228,559,459
2229,723,623
2230,976,876
2231,811,711
2232,615,515
2233,702,602
2234,265,165
2235,535,435
2236,710,610
2237,116,16
2238,243,143
2239,621,521
2240,255,155
2241,128,28
2242,263,163
2243,351,251
2244,339,239
2245,618,518
2246,464,364
2247,222,122
2248,143,43
2249,104,4
2250,220,120
2251,783,683
2252,418,318
2253,107,7
2254,702,602
2255,865,765
2256,393,293
2257,879,779
2258,143,43
2259,269,169
2260,996,896
2261,742,642
2262,278,178
2263,529,429
2264,460,360
2265,950,850
2266,381,281
2267,381,281
2268,211,111
2269,329,229
2270,384,284
2271,549,449
2272,118,18
2273,377,277
2274,645,545
2275,241,141
2276,329,229
2277,275,175
2278,1065,965
2279,566,466
2280,501,401
2281,312,212
2282,277,177
2283,953,853
2284,1063,963
2285,344,244
2286,860,760
2287,651,551
2288,334,234
2289,613,513
2290,909,809
2291,523,423
2292,528,428
2293,701,601
2294,438,338
2295,202,102
2296,954,854
2297,345,245
2298,1036,936
2299,1044,944
2300,271,171
2301,632,532
2302,310,210
2303,678,578
2304,875,775
2305,1048,948
2306,1024,924
2307,244,144
2308,403,303
2309,263,163
2310,282,182
2311,882,782
2312,302,202
2313,731,631
2314,633,533
2315,217,117
2316,1022,922
2317,280,180
2318,748,648
2319,579,479
2320,195,95
2321,1080,980
2322,891,791
2323,428,328
2324,279,179
2325,919,819
2326,340,240
2327,205,105
2328,966,866
2329,483,383
2330,850,750
2331,369,269
2332,622,522
2333,723,623
2334,395,295
2335,281,181
2336,659,559
2337,815,715
2338,313,213
2339,1085,985
2340,275,175
2341,1076,976
2342,668,568
2343,109,9
2344,475,375
2345,1083,983
2346,580,480
2347,653,553
2348,1087,987
2349,280,180
2350,522,422
2351,717,617
2352,779,679
2353,1078,978
2354,587,487
2355,749,649
2356,218,118
2357,1016,916
2358,279,179
2359,528,428
2360,892,792
2361,467,367
2362,988,888
2363,1067,967
2364,622,522
2365,1027,927
2366,469,369
2367,915,815
2368,414,314
2369,545,445
2370,422,322
2371,204,104
2372,896,796
2373,617,517
2374,1059,959
2375,756,656
2376,1071,971
2377,941,841
2378,1060,960
2379,458,358
2380,140,40
2381,857,757
2382,162,62
2383,307,207
2384,265,165
2385,1026,926
2386,862,762
2387,933,833
2388,1027,927
2389,1054,954
2390,771,671
2391,618,518
2392,670,570
2393,719,619
2394,215,115
2395,364,264
2396,160,60
2397,876,776
2398,333,233
2399,752,652
2400,743,643
2401,842,742
2402,354,254
2403,1100,1000
2404,589,489
2405,1070,970
2406,436,336
2407,639,539
2408,181,81
2409,107,7
2410,503,403
2411,856,756
2412,462,362
2413,511,411
2414,1012,912
2415,245,145
2416,1058,958
2417,143,43
2418,152,52
2419,683,583
2420,940,840
2421,423,323
2422,823,723
2423,891,791
2424,933,833
2425,485,385
2426,561,461
2427,257,157
2428,634,534
2429,707,607
2430,541,441
2431,1072,972
2432,837,737
2433,141,41
2434,129,29
2435,281,181
2436,752,652
2437,695,595
2438,552,452
2439,509,409
2440,187,87
2441,361,261
2442,437,337
2443,1096,996
2444,411,311
2445,370,270
2446,616,516
2447,355,255
2448,496,396
2449,1011,911
2450,955,855
2451,240,140
2452,865,765
2453,301,201
2454,462,362
2455,569,469
2456,501,401
2457,298,198
2458,230,130
2459,587,487
2460,498,398
2461,742,642
2462,989,889
2463,650,550
2464,423,323
2465,794,694
2466,554,454
2467,328,228
2468,844,744
2469,1082,982
2470,554,454
2471,1070,970
2472,321,221
2473,950,850
2474,800,700
2475,537,437
2476,1083,983
2477,682,582
2478,632,532
2479,853,753
2480,398,298
2481,440,340
2482,900,800
2483,313,213
2484,606,506
2485,375,275
2486,519,419
2487,785,685
2488,272,172
2489,439,339
2490,158,58
2491,1050,950
2492,1015,915
2493,301,201
2494,937,837
2495,185,85
2496,448,348
2497,1061,961
2498,697,597
2499,197,97
2500,583,483
2501,906,806
2502,860,760
2503,579,479
2504,293,193
2505,916,816
2506,788,688
2507,530,430
2508,972,872
2509,934,834
2510,570,470
2511,396,296
2512,1032,932
2513,463,363
2514,165,65
2515,1025,925
2516,934,834
2517,1016,916
2518,321,221
2519,108,8
2520,527,427
2521,223,123
2522,173,73
2523,1096,996
2524,522,422
2525,234,134
2526,322,222
2527,654,554
2528,908,808
2529,1071,971
2530,387,287
2531,300,200
2532,716,616
2533,664,564
2534,299,199
2535,630,530
2536,1053,953
2537,988,888
2538,321,221
2539,360,260
2540,858,758
2541,435,335
2542,671,571
2543,407,307
2544,205,105
2545,955,855
2546,717,617
2547,901,801
2548,555,455
2549,930,830
2550,249,149
2551,200,100
2552,335,235
2553,427,327
2554,394,294
2555,356,256
2556,496,396
2557,998,898
2558,715,615
2559,824,724
2560,367,267
2561,762,662
2562,258,158
2563,779,679
2564,243,143
2565,367,267
2566,983,883
2567,482,382
2568,406,306
2569,417,317
2570,1061,961
2571,202,102
2572,1017,917
2573,911,811
2574,297,197
2575,919,819
2576,830,730
2577,772,672
2578,219,119
2579,475,375
2580,205,105
2581,1092,992
2582,106,6
2583,501,401
2584,394,294
2585,334,234
2586,578,478
2587,939,839
2588,678,578
2589,816,716
2590,856,756
2591,536,436
2592,894,794
2593,136,36
2594,152,52
2595,401,301
2596,416,316
2597,933,833
2598,326,226
2599,168,68
2600,573,473
2601,207,107
2602,1095,995
2603,302,202
2604,898,798
2605,547,447
2606,969,869
2607,724,624
2608,1029,929
2609,115,15
2610,476,376
2611,258,158
2612,934,834
2613,347,247
2614,296,196
2615,594,494
2616,318,218
2617,1043,943
2618,913,813
2619,1033,933
2620,436,336
2621,357,257
2622,1027,927
2623,841,741
2624,376,276
2625,116,16
2626,297,197
2627,850,750
2628,703,603
2629,659,559
2630,553,453
2631,615,515
2632,245,145
2633,563,463
2634,203,103
2635,506,406
2636,1058,958
2637,323,223
2638,453,353
2639,724,624
2640,146,46
2641,475,375
2642,522,422
2643,792,692
2644,260,160
2645,320,220
2646,880,780
2647,903,803
2648,132,32
2649,880,780
2650,598,498
2651,1029,929
2652,683,583
2653,509,409
2654,255,155
2655,558,458
2656,972,872
2657,299,199
2658,938,838
2659,195,95
2660,983,883
2661,140,40
2662,806,706
2663,468,368
2664,571,471
2665,743,643
2666,579,479
2667,958,858
2668,130,30
2669,127,27
2670,272,172
2671,738,638
2672,759,659
2673,1017,917
2674,1054,954
2675,232,132
2676,416,316
2677,960,860
2678,988,888
2679,254,154
2680,363,263
2681,722,622
2682,221,121
2683,303,203
2684,1081,981
2685,860,760
2686,1019,919
2687,488,388
2688,483,383
2689,595,495
2690,913,813
2691,1051,951
2692,304,204
2693,408,308
2694,880,780
2695,349,249
2696,482,382
2697,176,76
2698,135,35
2699,801,701
2700,229,129
2701,348,248
2702,796,696
2703,799,699
2704,1032,932
2705,582,482
2706,128,28
2707,540,440
2708,568,468
2709,547,447
2710,686,586
2711,264,164
2712,686,586
2713,935,835
2714,784,684
2715,128,28
2716,890,790
2717,121,21
2718,679,579
2719,647,547
2720,630,530
2721,612,512
2722,250,150
2723,655,555
2724,817,717
2725,275,175
2726,902,802
2727,728,628
2728,756,656
2729,919,819
2730,745,645
2731,272,172
2732,886,786
2733,801,701
2734,1077,977
2735,421,321
2736,732,632
2737,149,49
2738,809,709
2739,718,618
2740,1006,906
2741,238,138
2742,783,683
2743,825,725
2744,456,356
2745,764,664
2746,251,151
2747,1059,959
2748,1090,990
2749,169,69
2750,976,876
2751,295,195
2752,1071,971
2753,817,717
2754,765,665
2755,146,46
2756,979,879
2757,1082,982
2758,378,278
2759,516,416
2760,457,357
2761,760,660
2762,216,116
2763,203,103
2764,1078,978
2765,900,800
2766,471,371
2767,729,629
2768,369,269
2769,839,739
2770,816,716
2771,333,233
2772,929,829
2773,790,690
2774,426,326
2775,1088,988
2776,230,130
2777,871,771
2778,812,712
2779,620,520
2780,546,446
2781,1051,951
2782,264,164
2783,214,114
2784,276,176
2785,975,875
2786,755,655
2787,1004,904
2788,531,431
2789,878,778
2790,380,280
2791,628,528
2792,823,723
2793,215,115
2794,101,1
2795,537,437
2796,331,231
2797,637,537
2798,447,347
2799,127,27
2800,576,476
2801,1083,983
2802,318,218
2803,750,650
2804,973,873
2805,170,70
2806,948,848
2807,1079,979
2808,134,34
2809,134,34
2810,972,872
2811,929,829
2812,273,173
2813,387,287
2814,1099,999
2815,299,199
2816,282,182
2817,806,706
2818,589,489
2819,626,526
2820,745,645
2821,622,522
2822,903,803
2823,612,512
2824,917,817
2825,571,471
2826,1088,988
2827,219,119
2828,735,635
2829,946,846
2830,614,514
2831,1043,943
2832,666,566
2833,534,434
2834,688,588
2835,498,398
2836,476,376
2837,426,326
2838,1003,903
2839,103,3
2840,1091,991
2841,807,707
2842,1046,946
2843,643,543
2844,765,665
2845,215,115
2846,562,462
2847,711,611
2848,114,14
2849,347,247
2850,772,672
2851,1027,927
2852,910,810
2853,841,741
2854,460,360
2855,881,781
2856,486,386
2857,422,322
2858,933,833
2859,502,402
2860,266,166
2861,734,634
2862,874,774
2863,628,528
2864,694,594
2865,175,75
2866,601,501
2867,687,587
2868,196,96
2869,353,253
2870,1023,923
2871,609,509
2872,1020,920
2873,901,801
2874,791,691
2875,676,576
2876,884,784
2877,914,814
2878,882,782
2879,152,52
2880,254,154
2881,174,74
2882,980,880
2883,266,166
2884,373,273
2885,560,460
2886,453,353
2887,1026,926
2888,150,50
2889,795,695
2890,877,777
2891,852,752
2892,393,293
2893,329,229
2894,468,368
2895,283,183
2896,679,579
2897,386,286
2898,855,755
2899,754,654
2900,530,430
2901,966,866
2902,812,712
2903,891,791
2904,608,508
2905,201,101
2906,425,325
2907,997,897
2908,997,897
2909,283,183
2910,694,594
2911,717,617
2912,324,224
2913,575,475
2914,816,716
2915,699,599
2916,435,335
2917,997,897
2918,433,333
2919,111,11
2920,184,84
2921,406,306
2922,782,682
2923,188,88
2924,830,730
2925,1094,994
2926,1048,948
2927,1096,996
2928,312,212
2929,1098,998
2930,837,737
2931,700,600
2932,395,295
2933,1040,940
2934,304,204
2935,470,370
2936,367,267
2937,462,362
2938,1091,991
2939,558,458
2940,294,194
2941,261,161
2942,795,695
2943,195,95
2944,1087,987
2945,264,164
2946,990,890
2947,687,587
2948,565,465
2949,801,701
2950,419,319
2951,292,192
2952,783,683
2953,923,823
2954,115,15
2955,1096,996
2956,1067,967
2957,597,497
2958,613,513
2959,447,347
2960,302,202
2961,842,742
2962,1021,921
2963,412,312
2964,587,487
2965,365,265
2966,323,223
2967,434,334
2968,349,249
2969,305,205
2970,193,93
2971,461,361
2972,681,581
2973,663,563
2974,1030,930
2975,678,578
2976,459,359
2977,538,438
2978,152,52
2979,1027,927
2980,1052,952
2981,1029,929
2982,1022,922
2983,436,336
2984,771,671
2985,442,342
2986,463,363
2987,750,650
2988,614,514
2989,361,261
2990,970,870
2991,445,345
2992,415,315
2993,586,486
2994,873,773
2995,352,252
2996,276,176
2997,482,382
2998,634,534
2999,604,504
3000,690,590
3001,661,561
3002,925,825
3003,123,23
3004,401,301
3005,786,686
3006,1015,915
3007,986,886
3008,336,236
3009,960,860
3010,759,659
3011,324,224
3012,485,385
3013,928,828
3014,526,426
3015,610,510
3016,941,841
3017,445,345
3018,775,675
3019,842,742
3020,795,695
3021,300,200
3022,858,758
3023,310,210
3024,995,895
3025,978,878
3026,1036,936
3027,875,775
3028,557,457
3029,635,535
3030,509,409
3031,879,779
3032,624,524
3033,177,77
3034,943,843
3035,473,373
3036,1085,985
3037,529,429
3038,866,766
3039,327,227
3040,1027,927
3041,761,661
3042,881,781
3043,541,441
3044,532,432
3045,434,334
3046,132,32
3047,1067,967
3048,469,369
3049,590,490
3050,825,725
3051,863,763
3052,478,378
3053,938,838
3054,816,716
3055,315,215
3056,1036,936
3057,664,564
3058,501,401
3059,367,267
3060,597,497
3061,636,536
3062,501,401
3063,831,731
3064,271,171
3065,944,844
3066,1003,903
3067,225,125
3068,346,246
3069,306,206
3070,465,365
3071,872,772
3072,247,147
3073,419,319
3074,542,442
3075,933,833
3076,146,46
3077,116,16
3078,866,766
3079,767,667
3080,462,362
3081,483,383
3082,979,879
3083,164,64
3084,957,857
3085,951,851
3086,137,37
3087,455,355
3088,1073,973
3089,856,756
3090,691,591
3091,246,146
3092,592,492
3093,596,496
3094,223,123
3095,268,168
3096,1053,953
3097,698,598
3098,908,808
3099,832,732
3100,951,851
3101,510,410
3102,897,797
3103,268,168
3104,116,16
3105,269,169
3106,414,314
3107,1053,953
3108,1099,999
3109,374,274
3110,990,890
3111,456,356
3112,321,221
3113,374,274
3114,357,257
3115,144,44
3116,175,75
3117,933,833
3118,551,451
3119,861,761
3120,754,654
3121,315,215
3122,791,691
3123,907,807
3124,709,609
3125,600,500
3126,680,580
3127,644,544
3128,550,450
3129,973,873
3130,223,123
3131,984,884
3132,252,152
3133,623,523
3134,432,332
3135,678,578
3136,486,386
3137,801,701
3138,454,354
3139,554,454
3140,393,293
3141,239,139
3142,766,666
3143,305,205
3144,1036,936
3145,507,407
3146,217,117
3147,140,40
3148,846,746
3149,931,831
3150,306,206
3151,236,136
3152,1095,995
3153,274,174
3154,963,863
3155,513,413
3156,692,592
3157,929,829
3158,546,446
3159,707,607
3160,705,605
3161,919,819
3162,779,679
3163,1062,962
3164,296,196
3165,353,253
3166,1040,940
3167,538,438
3168,720,620
3169,900,800
3170,234,134
3171,268,168
3172,970,870
3173,454,354
3174,782,682
3175,263,163
3176,203,103
3177,464,364
3178,321,221
3179,206,106
3180,1088,988
3181,528,428
3182,155,55
3183,185,85
3184,1078,978
3185,612,512
3186,456,356
3187,1004,904
3188,405,305
3189,701,601
3190,110,10
3191,654,554
3192,645,545
3193,815,715
3194,785,685
3195,565,465
3196,392,292
3197,678,578
3198,1100,1000
3199,497,397
3200,763,663
3201,682,582
3202,1057,957
3203,1094,994
3204,316,216
3205,912,812
3206,518,418
3207,620,520
3208,365,265
3209,711,611
3210,813,713
3211,1073,973
3212,893,793
3213,577,477
3214,408,308
3215,655,555
3216,1052,952
3217,279,179
3218,562,462
3219,980,880
3220,961,861
3221,1065,965
3222,1088,988
3223,818,718
3224,326,226
3225,376,276
3226,162,62
3227,475,375
3228,781,681
3229,623,523
3230,247,147
3231,263,163
3232,317,217
3233,261,161
3234,1056,956
3235,156,56
3236,931,831
3237,597,497
3238,540,440
3239,144,44
3240,182,82
3241,263,163
3242,267,167
3243,376,276
3244,958,858
3245,552,452
3246,751,651
3247,915,815
3248,379,279
3249,342,242
3250,725,625
3251,744,644
3252,897,797
3253,762,662
3254,387,287
3255,328,228
3256,528,428
3257,974,874
3258,211,111
3259,419,319
3260,412,312
3261,166,66
3262,503,403
3263,1096,996
3264,757,657
3265,402,302
3266,263,163
3267,551,451
3268,322,222
3269,560,460
3270,701,601
3271,289,189
3272,246,146
3273,935,835
3274,584,484
3275,1081,981
3276,142,42
3277,225,125
3278,409,309
3279,731,631
3280,1045,945
3281,148,48
3282,807,707
3283,475,375
3284,782,682
3285,445,345
3286,879,779
3287,930,830
3288,790,690
3289,675,575
3290,741,641
3291,473,373
3292,1036,936
3293,959,859
3294,180,80
3295,427,327
3296,729,629
3297,709,609
3298,330,230
3299,992,892
3300,143,43
3301,667,567
3302,714,614
3303,1095,995
3304,596,496
3305,593,493
3306,954,854
3307,202,102
3308,623,523
3309,785,685
3310,974,874
3311,1039,939
3312,578,478
3313,915,815
3314,528,428
3315,537,437
3316,364,264
3317,127,27
3318,160,60
3319,969,869
3320,960,860
3321,638,538
3322,156,56
3323,449,349
3324,149,49
3325,564,464
3326,257,157
3327,425,325
3328,918,818
3329,250,150
3330,770,670
3331,941,841
3332,569,469
3333,985,885
3334,481,381
3335,178,78
3336,654,554
3337,1013,913
3338,288,188
3339,466,366
3340,128,28
3341,458,358
3342,753,653
3343,236,136
3344,845,745
3345,374,274
3346,223,123
3347,550,450
3348,370,270
3349,848,748
3350,419,319
3351,393,293
3352,590,490
3353,404,304
3354,992,892
3355,282,182
3356,524,424
3357,1023,923
3358,1079,979
3359,896,796
3360,408,308
3361,331,231
3362,731,631
3363,1028,928
3364,867,767
3365,983,883
3366,1043,943
3367,652,552
3368,484,384
3369,137,37
3370,603,503
3371,358,258
3372,387,287
3373,931,831
3374,1020,920
3375,225,125
3376,945,845
3377,725,625
3378,702,602
3379,512,412
3380,178,78
3381,791,691
3382,496,396
3383,701,601
3384,168,68
3385,249,149
3386,279,179
3387,953,853
3388,929,829
3389,840,740
3390,228,128
3391,650,550
3392,226,126
3393,907,807
3394,625,525
3395,157,57
3396,815,715
3397,135,35
3398,549,449
3399,839,739
3400,1073,973
3401,168,68
3402,950,850
3403,1021,921
3404,876,776
3405,690,590
3406,184,84
3407,836,736
3408,820,720
3409,623,523
3410,257,157
3411,435,335
3412,768,668
3413,901,801
3414,825,725
3415,518,418
3416,370,270
3417,997,897
3418,515,415
3419,160,60
3420,1021,921
3421,317,217
3422,564,464
3423,472,372
3424,524,424
3425,387,287
3426,225,125
3427,216,116
3428,932,832
3429,536,436
3430,800,700
3431,903,803
3432,1012,912
3433,516,416
3434,196,96
3435,623,523
3436,460,360
3437,578,478
3438,269,169
3439,272,172
3440,662,562
3441,471,371
3442,922,822
3443,908,808
3444,852,752
3445,562,462
3446,236,136
3447,947,847
3448,284,184
3449,199,99
3450,1029,929
3451,176,76
3452,918,818
3453,813,713
3454,853,753
3455,806,706
3456,861,761
3457,632,532
3458,669,569
3459,413,313
3460,495,395
3461,199,99
3462,863,763
3463,916,816
3464,535,435
3465,777,677
3466,823,723
3467,829,729
3468,1001,901
3469,301,201
3470,916,816
3471,693,593
3472,1045,945
3473,536,436
3474,820,720
3475,241,141
3476,409,309
3477,1029,929
3478,416,316
3479,470,370
3480,199,99
3481,358,258
3482,330,230
3483,939,839
3484,444,344
3485,295,195
3486,373,273
3487,541,441
3488,522,422
3489,102,2
3490,226,126
3491,1050,950
3492,571,471
3493,770,670
3494,896,796
3495,452,352
3496,671,571
3497,457,357
3498,498,398
3499,229,129
3500,1096,996
3501,189,89
3502,778,678
3503,362,262
3504,507,407
3505,920,820
3506,157,57
3507,1099,999
3508,574,474
3509,739,639
3510,257,157
3511,1044,944
3512,684,584
3513,568,468
3514,724,624
3515,200,100
3516,969,869
3517,302,202
3518,765,665
3519,804,704
3520,470,370
3521,703,603
3522,778,678
3523,575,475
3524,363,263
3525,157,57
3526,214,114
3527,292,192
3528,571,471
3529,449,349
3530,446,346
3531,708,608
3532,681,581
3533,1062,962
3534,687,587
3535,501,401
3536,185,85
3537,538,438
3538,220,120
3539,416,316
3540,639,539
3541,946,846
3542,809,709
3543,912,812
3544,664,564
3545,858,758
3546,401,301
3547,202,102
3548,225,125
