capacidad_mochila,2500000,,
id,valor,peso
8009,120,20
8010,897,797
8011,591,491
8012,663,563
8013,1098,998
8014,916,816
8015,1045,945
8016,724,624
8017,881,781
8018,109,9
8019,916,816
8020,672,572
8021,705,605
8022,431,331
8023,733,633
8024,924,824
8025,261,161
8026,361,261
8027,1038,938
8028,672,572
8029,327,227
8030,122,22
8031,704,604
8032,202,102
8033,358,258
8034,1039,939
8035,1074,974
8036,746,646
8037,887,787
8038,406,306
8039,256,156
8040,957,857
8041,1086,986
8042,196,96
8043,861,761
8044,1099,999
8045,420,320
8046,426,326
8047,476,376
8048,765,665
8049,225,125
8050,687,587
8051,861,761
8052,975,875
8053,615,515
8054,121,21
8055,109,9
8056,478,378
8057,377,277
8058,551,451
8059,860,760
8060,953,853
8061,793,693
8062,758,658
8063,739,639
8064,375,275
8065,520,420
8066,770,670
8067,1028,928
8068,568,468
8069,769,669
8070,506,406
8071,773,673
8072,528,428
8073,129,29
8074,950,850
8075,659,559
8076,211,111
8077,671,571
8078,646,546
8079,748,648
8080,940,840
8081,773,673
8082,878,778
8083,196,96
8084,819,719
8085,278,178
8086,584,484
8087,1016,916
8088,184,84
8089,853,753
8090,854,754
8091,544,444
8092,616,516
8093,806,706
8094,316,216
8095,201,101
8096,553,453
8097,859,759
8098,564,464
8099,1010,910
8100,765,665
8101,1042,942
8102,673,573
8103,281,181
8104,1053,953
8105,388,288
8106,864,764
8107,280,180
8108,409,309
8109,510,410
8110,125,25
8111,676,576
8112,390,290
8113,458,358
8114,842,742
8115,995,895
8116,981,881
8117,838,738
8118,390,290
8119,909,809
8120,450,350
8121,1070,970
8122,666,566
8123,557,457
8124,918,818
8125,1096,996
8126,1021,921
8127,142,42
8128,672,572
8129,898,798
8130,833,733
8131,342,242
8132,594,494
8133,1093,993
8134,641,541
8135,504,404
8136,412,312
8137,186,86
8138,195,95
8139,1018,918
8140,506,406
8141,576,476
8142,191,91
8143,554,454
8144,234,134
8145,942,842
8146,860,760
8147,1066,966
8148,1035,935
8149,1046,946
8150,187,87
8151,110,10
8152,1019,919
8153,958,858
8154,919,819
8155,164,64
8156,854,754
8157,563,463
8158,179,79
8159,442,342
8160,540,440
8161,838,738
8162,277,177
8163,600,500
8164,187,87
8165,322,222
8166,866,766
8167,1079,979
8168,694,594
8169,871,771
8170,444,344
8171,368,268
8172,425,325
8173,620,520
8174,493,393
8175,381,281
8176,329,229
8177,944,844
8178,552,452
8179,428,328
8180,551,451
8181,519,419
8182,706,606
8183,1084,984
8184,1010,910
8185,1029,929
8186,660,560
8187,965,865
8188,399,299
8189,484,384
8190,738,638
8191,770,670
8192,559,459
8193,214,114
8194,1087,987
8195,716,616
8196,117,17
8197,442,342
8198,444,344
8199,706,606
8200,457,357
8201,105,5
8202,300,200
8203,1023,923
8204,376,276
8205,520,420
8206,807,707
8207,567,467
8208,952,852
8209,913,813
8210,385,285
8211,1027,927
8212,830,730
8213,916,816
8214,762,662
8215,711,611
8216,869,769
8217,123,23
8218,358,258
8219,198,98
8220,570,470
8221,686,586
8222,231,131
8223,105,5
8224,300,200
8225,666,566
8226,401,301
8227,145,45
8228,852,752
8229,561,461
8230,406,306
8231,339,239
8232,513,413
8233,910,810
8234,772,672
8235,557,457
8236,758,658
8237,112,12
8238,276,176
8239,1051,951
8240,479,379
8241,308,208
8242,513,413
8243,280,180
8244,946,846
8245,937,837
8246,1035,935
8247,999,899
8248,793,693
8249,977,877
8250,945,845
8251,138,38
8252,539,439
8253,499,399
8254,590,490
8255,317,217
8256,785,685
8257,432,332
8258,541,441
8259,640,540
8260,826,726
8261,1020,920
8262,191,91
8263,845,745
8264,926,826
8265,265,165
8266,1071,971
8267,622,522
8268,403,303
8269,490,390
8270,823,723
8271,831,731
8272,1014,914
8273,928,828
8274,910,810
8275,715,615
8276,809,709
8277,533,433
8278,1044,944
8279,634,534
8280,811,711
8281,790,690
8282,661,561
8283,491,391
8284,365,265
8285,666,566
8286,432,332
8287,117,17
8288,338,238
8289,1038,938
8290,496,396
8291,924,824
8292,235,135
8293,715,615
8294,458,358
8295,370,270
8296,144,44
8297,326,226
8298,550,450
8299,288,188
8300,461,361
8301,658,558
8302,338,238
8303,522,422
8304,708,608
8305,534,434
8306,326,226
8307,738,638
8308,364,264
8309,505,405
8310,626,526
8311,136,36
8312,927,827
8313,875,775
8314,662,562
8315,1034,934
8316,855,755
8317,746,646
8318,553,453
8319,1052,952
8320,233,133
8321,990,890
8322,787,687
8323,1040,940
8324,839,739
8325,265,165
8326,340,240
8327,848,748
8328,455,355
8329,942,842
8330,540,440
8331,378,278
8332,298,198
8333,929,829
8334,561,461
8335,229,129
8336,1060,960
8337,821,721
8338,281,181
8339,244,144
8340,586,486
8341,362,262
8342,498,398
8343,726,626
8344,475,375
8345,540,440
8346,203,103
8347,575,475
8348,621,521
8349,325,225
8350,607,507
8351,460,360
8352,704,604
8353,771,671
8354,161,61
8355,494,394
8356,166,66
8357,446,346
8358,589,489
8359,204,104
8360,107,7
8361,598,498
8362,1012,912
8363,257,157
8364,596,496
8365,746,646
8366,660,560
8367,198,98
8368,1091,991
8369,427,327
8370,121,21
8371,842,742
8372,564,464
8373,551,451
8374,658,558
8375,711,611
8376,577,477
8377,181,81
8378,234,134
8379,1094,994
8380,925,825
8381,272,172
8382,175,75
8383,319,219
8384,487,387
8385,511,411
8386,598,498
8387,1005,905
8388,943,843
8389,557,457
8390,615,515
8391,221,121
8392,1097,997
8393,923,823
8394,283,183
8395,575,475
8396,533,433
8397,828,728
8398,530,430
8399,354,254
8400,263,163
8401,1091,991
8402,712,612
8403,220,120
8404,156,56
8405,205,105
8406,810,710
8407,421,321
8408,849,749
8409,814,714
8410,709,609
8411,899,799
8412,144,44
8413,167,67
8414,121,21
8415,546,446
8416,761,661
8417,134,34
8418,678,578
8419,906,806
8420,1046,946
8421,141,41
8422,522,422
8423,478,378
8424,936,836
8425,639,539
8426,216,116
8427,730,630
8428,478,378
8429,119,19
8430,176,76
8431,799,699
8432,712,612
8433,398,298
8434,869,769
8435,189,89
8436,548,448
8437,296,196
8438,255,155
8439,590,490
8440,534,434
8441,392,292
8442,692,592
8443,307,207
8444,236,136
8445,672,572
8446,925,825
8447,910,810
8448,239,139
8449,547,447
8450,906,806
8451,184,84
8452,833,733
8453,558,458
8454,723,623
8455,526,426
8456,481,381
8457,511,411
8458,1072,972
8459,794,694
8460,296,196
8461,674,574
8462,947,847
8463,435,335
8464,370,270
8465,967,867
8466,1014,914
8467,467,367
8468,1081,981
8469,507,407
8470,1079,979
8471,778,678
8472,537,437
8473,1015,915
8474,1071,971
8475,782,682
8476,697,597
8477,1080,980
8478,1068,968
8479,761,661
8480,1023,923
8481,246,146
8482,226,126
8483,1072,972
8484,705,605
8485,561,461
8486,508,408
8487,385,285
8488,564,464
8489,485,385
8490,674,574
8491,475,375
8492,666,566
8493,754,654
8494,589,489
8495,383,283
8496,185,85
8497,230,130
8498,864,764
8499,113,13
8500,525,425
8501,548,448
8502,109,9
8503,290,190
8504,239,139
8505,738,638
8506,1083,983
8507,541,441
8508,1065,965
8509,991,891
8510,1054,954
8511,887,787
8512,342,242
8513,425,325
8514,1095,995
8515,156,56
8516,609,509
8517,1043,943
8518,693,593
8519,160,60
8520,328,228
8521,573,473
8522,457,357
8523,654,554
8524,810,710
8525,1028,928
8526,961,861
8527,803,703
8528,399,299
8529,887,787
8530,320,220
8531,179,79
8532,320,220
8533,101,1
8534,436,336
8535,962,862
8536,474,374
8537,833,733
8538,479,379
8539,974,874
8540,428,328
8541,409,309
8542,311,211
8543,942,842
8544,204,104
8545,396,296
8546,258,158
8547,324,224
8548,664,564
8549,101,1
8550,613,513
8551,188,88
8552,974,874
8553,606,506
8554,481,381
8555,836,736
8556,632,532
8557,283,183
8558,1049,949
8559,374,274
8560,103,3
8561,168,68
8562,117,17
8563,294,194
8564,868,768
8565,417,317
8566,311,211
8567,364,264
8568,181,81
8569,397,297
8570,241,141
8571,955,855
8572,221,121
8573,589,489
8574,658,558
8575,712,612
8576,421,321
8577,790,690
8578,926,826
8579,1031,931
8580,519,419
8581,554,454
8582,778,678
8583,613,513
8584,593,493
8585,694,594
8586,109,9
8587,144,44
8588,672,572
8589,282,182
8590,963,863
8591,172,72
8592,220,120
8593,170,70
8594,910,810
8595,546,446
8596,170,70
8597,1022,922
8598,379,279
8599,244,144
8600,806,706
8601,1049,949
8602,1051,951
8603,336,236
8604,323,223
8605,1064,964
8606,351,251
8607,365,265
8608,723,623
8609,990,890
8610,260,160
8611,248,148
8612,656,556
8613,821,721
8614,667,567
8615,961,861
8616,310,210
8617,696,596
8618,320,220
8619,489,389
8620,673,573
8621,616,516
8622,880,780
8623,628,528
8624,559,459
8625,136,36
8626,175,75
8627,852,752
8628,152,52
8629,1084,984
8630,349,249
8631,700,600
8632,592,492
8633,1082,982
8634,562,462
8635,488,388
8636,331,231
8637,803,703
8638,857,757
8639,851,751
8640,796,696
8641,259,159
8642,551,451
8643,483,383
8644,957,857
8645,205,105
8646,765,665
8647,552,452
8648,462,362
8649,961,861
8650,822,722
8651,119,19
8652,794,694
8653,236,136
8654,325,225
8655,152,52
8656,692,592
8657,907,807
8658,712,612
8659,572,472
8660,387,287
8661,146,46
8662,435,335
8663,913,813
8664,767,667
8665,1008,908
8666,615,515
8667,376,276
8668,690,590
8669,825,725
8670,814,714
8671,724,624
8672,1003,903
8673,564,464
8674,291,191
8675,293,193
8676,530,430
8677,631,531
8678,1093,993
8679,358,258
8680,254,154
8681,388,288
8682,541,441
8683,573,473
8684,172,72
8685,598,498
8686,567,467
8687,318,218
8688,416,316
8689,1031,931
8690,981,881
8691,228,128
8692,355,255
8693,120,20
8694,802,702
8695,118,18
8696,610,510
8697,519,419
8698,438,338
8699,868,768
8700,890,790
8701,1038,938
8702,1059,959
8703,293,193
8704,632,532
8705,930,830
8706,998,898
8707,571,471
8708,529,429
8709,701,601
8710,799,699
8711,978,878
8712,941,841
8713,1059,959
8714,252,152
8715,150,50
8716,828,728
8717,561,461
8718,667,567
8719,407,307
8720,261,161
8721,361,261
8722,415,315
8723,635,535
8724,1073,973
8725,183,83
8726,314,214
8727,478,378
8728,693,593
8729,973,873
8730,315,215
8731,909,809
8732,1052,952
8733,735,635
8734,434,334
8735,145,45
8736,701,601
8737,992,892
8738,885,785
8739,227,127
8740,572,472
8741,106,6
8742,124,24
8743,423,323
8744,703,603
8745,591,491
8746,565,465
8747,747,647
8748,672,572
8749,646,546
8750,381,281
8751,492,392
8752,659,559
8753,727,627
8754,1087,987
8755,550,450
8756,758,658
8757,450,350
8758,570,470
8759,992,892
8760,516,416
8761,557,457
8762,941,841
8763,239,139
8764,462,362
8765,778,678
8766,529,429
8767,737,637
8768,691,591
8769,189,89
8770,244,144
8771,228,128
8772,486,386
8773,414,314
8774,459,359
8775,686,586
8776,190,90
8777,139,39
8778,978,878
8779,327,227
8780,235,135
8781,880,780
8782,268,168
8783,159,59
8784,203,103
8785,217,117
8786,936,836
8787,337,237
8788,964,864
8789,815,715
8790,531,431
8791,388,288
8792,196,96
8793,322,222
8794,167,67
8795,952,852
8796,218,118
8797,982,882
8798,778,678
8799,1089,989
8800,850,750
8801,1000,900
8802,1059,959
8803,886,786
8804,786,686
8805,1048,948
8806,845,745
8807,915,815
8808,253,153
8809,334,234
8810,1003,903
8811,804,704
8812,395,295
8813,999,899
8814,932,832
8815,465,365
8816,922,822
8817,293,193
8818,755,655
8819,513,413
8820,805,705
8821,966,866
8822,737,637
8823,549,449
8824,381,281
8825,554,454
8826,106,6
8827,229,129
8828,439,339
8829,602,502
8830,134,34
8831,379,279
8832,773,673
8833,970,870
8834,227,127
8835,224,124
8836,1067,967
8837,576,476
8838,1098,998
8839,514,414
8840,875,775
8841,695,595
8842,520,420
8843,915,815
8844,698,598
8845,874,774
8846,331,231
8847,408,308
8848,453,353
8849,790,690
8850,244,144
8851,1008,908
8852,743,643
8853,967,867
8854,203,103
8855,245,145
8856,691,591
8857,298,198
8858,252,152
8859,630,530
8860,853,753
8861,383,283
8862,450,350
8863,174,74
8864,589,489
8865,488,388
8866,918,818
8867,586,486
8868,669,569
8869,836,736
8870,819,719
8871,689,589
8872,564,464
8873,113,13
8874,615,515
8875,326,226
8876,298,198
8877,838,738
8878,767,667
8879,903,803
8880,656,556
8881,848,748
8882,265,165
8883,751,651
8884,563,463
8885,141,41
8886,637,537
8887,702,602
8888,1040,940
8889,731,631
8890,169,69
8891,164,64
8892,892,792
8893,365,265
8894,899,799
8895,738,638
8896,764,664
8897,987,887
8898,367,267
8899,491,391
8900,198,98
8901,405,305
8902,677,577
8903,710,610
8904,302,202
8905,980,880
8906,796,696
8907,793,693
8908,173,73
8909,1004,904
8910,984,884
8911,474,374
8912,358,258
8913,1092,992
8914,399,299
8915,455,355
8916,198,98
8917,739,639
8918,1039,939
8919,508,408
8920,797,697
8921,205,105
8922,112,12
8923,206,106
8924,677,577
8925,424,324
8926,499,399
8927,445,345
8928,447,347
8929,469,369
8930,411,311
8931,749,649
8932,325,225
8933,105,5
8934,355,255
8935,343,243
8936,775,675
8937,306,206
8938,799,699
8939,398,298
8940,388,288
8941,218,118
8942,1093,993
8943,219,119
8944,922,822
8945,907,807
8946,261,161
8947,696,596
8948,764,664
8949,608,508
8950,481,381
8951,120,20
8952,879,779
8953,153,53
8954,491,391
8955,433,333
8956,168,68
8957,764,664
8958,532,432
8959,459,359
8960,685,585
8961,726,626
8962,137,37
8963,683,583
8964,354,254
8965,432,332
8966,824,724
8967,1077,977
8968,372,272
8969,941,841
8970,658,558
8971,248,148
8972,226,126
8973,468,368
8974,1028,928
8975,1035,935
8976,556,456
8977,583,483
8978,437,337
8979,378,278
8980,373,273
8981,338,238
8982,696,596
8983,690,590
8984,612,512
8985,741,641
8986,277,177
8987,129,29
8988,599,499
8989,766,666
8990,596,496
8991,956,856
8992,290,190
8993,784,684
8994,509,409
8995,733,633
8996,283,183
8997,571,471
8998,640,540
8999,1060,960
9000,300,200
9001,909,809
9002,914,814
9003,249,149
9004,627,527
9005,760,660
9006,210,110
9007,117,17
9008,580,480
9009,584,484
9010,536,436
9011,292,192
9012,382,282
9013,846,746
9014,512,412
9015,872,772
9016,861,761
9017,605,505
9018,306,206
9019,835,735
9020,265,165
9021,614,514
9022,915,815
9023,972,872
9024,137,37
9025,352,252
9026,143,43
9027,355,255
9028,356,256
9029,557,457
9030,1048,948
9031,364,264
9032,348,248
9033,874,774
9034,548,448
9035,1009,909
9036,1027,927
9037,101,1
9038,1042,942
9039,1093,993
9040,464,364
9041,856,756
9042,340,240
9043,477,377
9044,715,615
9045,807,707
9046,1079,979
9047,571,471
9048,466,366
9049,995,895
9050,308,208
9051,337,237
9052,785,685
9053,516,416
9054,566,466
9055,843,743
9056,364,264
9057,861,761
9058,625,525
9059,907,807
9060,912,812
9061,810,710
9062,242,142
9063,392,292
9064,210,110
9065,961,861
9066,828,728
9067,530,430
9068,596,496
9069,392,292
9070,691,591
9071,461,361
9072,243,143
9073,820,720
9074,1080,980
9075,464,364
9076,354,254
9077,653,553
9078,550,450
9079,900,800
9080,599,499
9081,333,233
9082,258,158
9083,712,612
9084,839,739
9085,1059,959
9086,235,135
9087,576,476
9088,195,95
9089,695,595
9090,347,247
9091,300,200
9092,608,508
9093,317,217
9094,394,294
9095,1025,925
9096,920,820
9097,309,209
9098,1099,999
9099,599,499
9100,288,188
9101,388,288
9102,950,850
9103,876,776
9104,943,843
9105,1052,952
9106,129,29
9107,522,422
9108,467,367
9109,429,329
9110,397,297
9111,948,848
9112,691,591
9113,189,89
9114,942,842
9115,636,536
9116,423,323
9117,445,345
9118,1098,998
9119,998,898
9120,1037,937
9121,422,322
9122,1041,941
9123,362,262
9124,433,333
9125,257,157
9126,398,298
9127,1004,904
9128,749,649
9129,887,787
9130,190,90
9131,144,44
9132,364,264
9133,879,779
9134,182,82
9135,303,203
9136,401,301
9137,732,632
9138,310,210
9139,402,302
9140,878,778
9141,267,167
9142,649,549
9143,138,38
9144,943,843
9145,197,97
9146,249,149
9147,273,173
9148,282,182
9149,748,648
9150,649,549
9151,432,332
9152,751,651
9153,501,401
9154,127,27
9155,1090,990
9156,889,789
9157,476,376
9158,780,680
9159,567,467
9160,775,675
9161,880,780
9162,1016,916
9163,633,533
9164,729,629
9165,531,431
9166,540,440
9167,173,73
9168,709,609
9169,275,175
9170,998,898
9171,230,130
9172,932,832
9173,217,117
9174,1006,906
9175,948,848
9176,560,460
9177,286,186
9178,665,565
9179,1071,971
9180,451,351
9181,227,127
9182,898,798
9183,777,677
9184,893,793
9185,132,32
9186,337,237
9187,170,70
9188,1081,981
9189,708,608
9190,215,115
9191,570,470
9192,228,128
9193,625,525
9194,594,494
9195,642,542
9196,182,82
9197,538,438
9198,1016,916
9199,117,17
9200,314,214
9201,485,385
9202,637,537
9203,218,118
9204,980,880
9205,302,202
9206,224,124
9207,908,808
9208,907,807
9209,193,93
9210,441,341
9211,619,519
9212,569,469
9213,335,235
9214,414,314
9215,201,101
9216,378,278
9217,624,524
9218,665,565
9219,626,526
9220,694,594
9221,1023,923
9222,290,190
9223,489,389
9224,832,732
9225,584,484
9226,1037,937
9227,640,540
9228,1087,987
9229,400,300
9230,374,274
9231,618,518
9232,743,643
9233,835,735
9234,692,592
9235,106,6
9236,760,660
9237,1005,905
9238,945,845
9239,916,816
9240,169,69
9241,941,841
9242,957,857
9243,777,677
9244,310,210
9245,745,645
9246,968,868
9247,148,48
9248,680,580
9249,284,184
9250,410,310
9251,105,5
9252,161,61
9253,698,598
9254,750,650
9255,348,248
9256,706,606
9257,222,122
9258,852,752
9259,865,765
9260,692,592
9261,950,850
9262,766,666
9263,124,24
9264,894,794
9265,318,218
9266,1083,983
9267,906,806
9268,876,776
9269,1066,966
9270,156,56
9271,698,598
9272,1006,906
9273,835,735
9274,323,223
9275,398,298
9276,208,108
9277,1009,909
9278,665,565
9279,635,535
9280,380,280
9281,708,608
9282,451,351
9283,297,197
9284,838,738
9285,613,513
9286,1055,955
9287,743,643
9288,350,250
9289,150,50
9290,259,159
9291,699,599
9292,417,317
9293,875,775
9294,122,22
9295,839,739
9296,562,462
9297,533,433
9298,943,843
9299,108,8
9300,746,646
9301,719,619
9302,918,818
9303,894,794
9304,206,106
9305,234,134
9306,978,878
9307,830,730
9308,877,777
9309,987,887
9310,304,204
9311,781,681
9312,717,617
9313,936,836
9314,630,530
9315,657,557
9316,483,383
9317,964,864
9318,832,732
9319,653,553
9320,923,823
9321,1058,958
9322,972,872
9323,501,401
9324,607,507
9325,811,711
9326,965,865
9327,232,132
9328,703,603
9329,397,297
9330,522,422
9331,589,489
9332,483,383
9333,189,89
9334,706,606
9335,424,324
9336,519,419
9337,330,230
9338,770,670
9339,633,533
9340,381,281
9341,153,53
9342,483,383
9343,398,298
9344,407,307
9345,962,862
9346,700,600
9347,625,525
9348,988,888
9349,201,101
9350,733,633
9351,449,349
9352,667,567
9353,752,652
9354,693,593
9355,1051,951
9356,1012,912
9357,955,855
9358,345,245
9359,1035,935
9360,200,100
9361,655,555
9362,592,492
9363,1016,916
9364,179,79
9365,206,106
9366,332,232
9367,952,852
9368,397,297
9369,1095,995
9370,289,189
9371,469,369
9372,820,720
9373,157,57
9374,258,158
9375,1091,991
9376,631,531
9377,965,865
9378,995,895
9379,1026,926
9380,235,135
9381,205,105
9382,814,714
9383,766,666
9384,188,88
9385,204,104
9386,745,645
9387,864,764
9388,677,577
9389,1077,977
9390,1032,932
9391,488,388
9392,398,298
9393,204,104
9394,142,42
9395,903,803
9396,344,244
9397,351,251
9398,772,672
9399,368,268
9400,352,252
9401,106,6
9402,415,315
9403,604,504
9404,519,419
9405,715,615
9406,273,173
9407,899,799
9408,317,217
9409,626,526
9410,735,635
9411,276,176
9412,773,673
9413,972,872
9414,242,142
9415,568,468
9416,701,601
9417,874,774
9418,492,392
9419,310,210
9420,596,496
9421,724,624
9422,621,521
9423,1032,932
9424,108,8
9425,954,854
9426,1009,909
9427,1046,946
9428,764,664
9429,874,774
9430,556,456
9431,372,272
9432,791,691
9433,485,385
9434,809,709
9435,392,292
9436,284,184
9437,148,48
9438,315,215
9439,879,779
9440,211,111
9441,180,80
9442,869,769
9443,292,192
9444,681,581
9445,1047,947
9446,513,413
9447,408,308
9448,827,727
9449,547,447
9450,317,217
9451,826,726
9452,686,586
9453,241,141
9454,576,476
9455,724,624
9456,512,412
9457,332,232
9458,724,624
9459,906,806
9460,870,770
9461,259,159
9462,269,169
9463,146,46
9464,626,526
9465,403,303
9466,888,788
9467,454,354
9468,703,603
9469,779,679
9470,354,254
9471,533,433
9472,290,190
9473,324,224
9474,432,332
9475,645,545
9476,906,806
9477,1069,969
9478,772,672
9479,418,318
9480,1020,920
9481,696,596
9482,784,684
9483,596,496
9484,798,698
9485,954,854
9486,629,529
9487,207,107
9488,965,865
9489,1022,922
9490,303,203
9491,697,597
9492,1002,902
9493,341,241
9494,410,310
9495,355,255
9496,149,49
9497,311,211
9498,828,728
9499,362,262
9500,245,145
9501,384,284
9502,839,739
9503,237,137
9504,375,275
9505,568,468
9506,147,47
9507,180,80
9508,885,785
9509,950,850
9510,678,578
9511,604,504
9512,582,482
9513,475,375
9514,375,275
9515,487,387
9516,988,888
9517,985,885
9518,457,357
9519,378,278
9520,702,602
9521,966,866
9522,892,792
9523,525,425
9524,600,500
9525,158,58
9526,972,872
9527,501,401
9528,764,664
9529,777,677
9530,900,800
9531,970,870
9532,448,348
9533,986,886
9534,646,546
9535,389,289
9536,316,216
9537,346,246
9538,599,499
9539,1090,990
9540,671,571
9541,598,498
9542,732,632
9543,189,89
9544,470,370
9545,985,885
9546,154,54
9547,305,205
9548,364,264
9549,900,800
9550,1008,908
9551,704,604
9552,709,609
9553,658,558
9554,1029,929
9555,239,139
9556,515,415
9557,699,599
9558,121,21
9559,165,65
9560,644,544
9561,1050,950
9562,824,724
9563,529,429
9564,534,434
9565,407,307
9566,231,131
9567,670,570
9568,751,651
9569,354,254
9570,852,752
9571,153,53
9572,437,337
9573,948,848
9574,957,857
9575,819,719
9576,401,301
9577,264,164
9578,570,470
9579,397,297
9580,285,185
9581,519,419
9582,1040,940
9583,854,754
9584,418,318
9585,1047,947
9586,486,386
9587,1059,959
9588,976,876
9589,1099,999
9590,715,615
9591,474,374
9592,677,577
9593,742,642
9594,384,284
9595,440,340
9596,1084,984
9597,944,844
9598,929,829
9599,841,741
9600,966,866
9601,1032,932
9602,711,611
9603,262,162
9604,399,299
9605,649,549
9606,1047,947
9607,905,805
9608,436,336
9609,197,97
9610,973,873
9611,505,405
9612,555,455
9613,451,351
9614,698,598
9615,644,544
9616,205,105
9617,575,475
9618,936,836
9619,626,526
9620,509,409
9621,191,91
9622,718,618
9623,574,474
9624,894,794
9625,632,532
9626,867,767
9627,956,856
9628,994,894
9629,514,414
9630,479,379
9631,269,169
9632,312,212
9633,737,637
9634,267,167
9635,636,536
9636,407,307
9637,524,424
9638,145,45
9639,617,517
9640,132,32
9641,165,65
9642,113,13
9643,965,865
9644,576,476
9645,753,653
9646,794,694
9647,841,741
9648,964,864
9649,951,851
9650,511,411
9651,565,465
9652,252,152
9653,978,878
9654,364,264
9655,277,177
9656,219,119
9657,914,814
9658,330,230
9659,1029,929
9660,276,176
9661,668,568
9662,575,475
9663,290,190
9664,366,266
9665,1002,902
9666,475,375
9667,425,325
9668,114,14
9669,372,272
9670,293,193
9671,195,95
9672,834,734
9673,268,168
9674,479,379
9675,739,639
9676,1002,902
9677,905,805
9678,498,398
9679,172,72
9680,1037,937
9681,842,742
9682,798,698
9683,101,1
9684,765,665
9685,787,687
9686,271,171
9687,1020,920
9688,158,58
9689,1094,994
9690,728,628
9691,886,786
9692,476,376
9693,444,344
9694,877,777
9695,830,730
9696,848,748
9697,865,765
9698,904,804
9699,895,795
9700,1044,944
9701,876,776
9702,688,588
9703,262,162
9704,257,157
9705,277,177
9706,893,793
9707,441,341
9708,636,536
9709,781,681
9710,239,139
9711,903,803
9712,606,506
9713,572,472
9714,864,764
9715,329,229
9716,718,618
9717,689,589
9718,326,226
9719,749,649
9720,827,727
9721,935,835
9722,452,352
9723,712,612
9724,571,471
9725,525,425
9726,518,418
9727,386,286
9728,327,227
9729,354,254
9730,321,221
9731,1023,923
9732,776,676
9733,263,163
9734,325,225
9735,624,524
9736,221,121
9737,407,307
9738,1007,907
9739,423,323
9740,900,800
9741,474,374
9742,325,225
9743,665,565
9744,252,152
9745,797,697
9746,189,89
9747,422,322
9748,280,180
9749,1091,991
9750,790,690
9751,261,161
9752,448,348
9753,933,833
9754,950,850
9755,838,738
9756,926,826
9757,380,280
9758,221,121
9759,378,278
9760,947,847
9761,164,64
9762,463,363
9763,487,387
9764,609,509
9765,362,262
9766,411,311
9767,616,516
9768,368,268
9769,840,740
9770,534,434
9771,492,392
9772,275,175
9773,995,895
9774,701,601
9775,640,540
9776,471,371
9777,195,95
9778,896,796
9779,817,717
9780,509,409
9781,574,474
9782,1055,955
9783,905,805
9784,101,1
9785,766,666
9786,290,190
9787,841,741
9788,624,524
9789,1022,922
9790,536,436
9791,927,827
9792,237,137
9793,1014,914
9794,586,486
9795,322,222
9796,780,680
9797,566,466
9798,185,85
9799,308,208
9800,769,669
9801,790,690
9802,1010,910
9803,677,577
9804,666,566
9805,1007,907
9806,767,667
9807,410,310
9808,625,525
9809,251,151
9810,276,176
9811,580,480
9812,103,3
9813,105,5
9814,594,494
9815,914,814
9816,449,349
9817,811,711
9818,934,834
9819,1088,988
9820,959,859
9821,272,172
9822,391,291
9823,498,398
9824,534,434
9825,157,57
9826,179,79
9827,629,529
9828,811,711
9829,370,270
9830,649,549
9831,220,120
9832,482,382
9833,741,641
9834,1004,904
9835,587,487
9836,996,896
9837,481,381
9838,998,898
9839,463,363
9840,701,601
9841,1070,970
9842,908,808
9843,1033,933
9844,986,886
9845,899,799
9846,104,4
9847,707,607
9848,811,711
9849,846,746
9850,140,40
9851,493,393
9852,1025,925
9853,240,140
9854,408,308
9855,385,285
9856,531,431
9857,215,115
9858,832,732
9859,1023,923
9860,562,462
9861,727,627
9862,851,751
9863,747,647
9864,947,847
9865,715,615
9866,329,229
9867,533,433
9868,350,250
9869,222,122
9870,274,174
9871,511,411
9872,357,257
9873,411,311
9874,574,474
9875,216,116
9876,975,875
9877,859,759
9878,241,141
9879,323,223
9880,120,20
9881,820,720
9882,669,569
9883,214,114
9884,852,752
9885,431,331
9886,622,522
9887,249,149
9888,436,336
9889,309,209
9890,309,209
9891,870,770
9892,208,108
9893,308,208
9894,460,360
9895,359,259
9896,789,689
9897,114,14
9898,386,286
9899,137,37
9900,211,111
9901,845,745
9902,604,504
9903,982,882
9904,417,317
9905,184,84
9906,156,56
9907,500,400
9908,865,765
9909,608,508
9910,725,625
9911,649,549
9912,378,278
9913,787,687
9914,974,874
9915,419,319
9916,382,282
9917,824,724
9918,173,73
9919,975,875
9920,1007,907
9921,114,14
9922,503,403
9923,1042,942
9924,277,177
9925,962,862
9926,313,213
9927,582,482
9928,797,697
9929,256,156
9930,1069,969
9931,833,733
9932,745,645
9933,503,403
9934,589,489
9935,923,823
9936,166,66
9937,757,657
9938,362,262
9939,988,888
9940,486,386
9941,523,423
9942,861,761
9943,749,649
9944,236,136
9945,188,88
9946,372,272
9947,732,632
9948,152,52
9949,513,413
9950,726,626
9951,184,84
9952,334,234
9953,153,53
9954,186,86
9955,300,200
9956,170,70
9957,181,81
9958,934,834
9959,783,683
9960,1045,945
9961,173,73
9962,202,102
9963,364,264
9964,434,334
9965,888,788
9966,126,26
9967,577,477
9968,930,830
9969,131,31
9970,514,414
9971,298,198
9972,423,323
9973,1090,990
9974,1088,988
9975,123,23
9976,284,184
9977,564,464
9978,794,694
